iter	Logloss
229	0.04754751661
230	0.04754696096
231	0.04747011089
232	0.04743626287
233	0.04738793986
234	0.04738739094
235	0.04738686337
236	0.04736665344
237	0.04733223858
238	0.04732335389
239	0.04728544579
240	0.04728495597
241	0.04728448784
242	0.04727950669
243	0.04723891375
244	0.0471887419
245	0.04715032481
246	0.04714992428
247	0.04714952151
248	0.04713821183
249	0.04710632681
250	0.04708001608
251	0.04704824179
252	0.04699859896
253	0.04694458512
254	0.04690838782
255	0.04690798112
256	0.04690763972
257	0.04690526603
258	0.04690297577
259	0.04688947509
260	0.04686695305
261	0.04684678545
262	0.04684650889
263	0.04678905801
264	0.04678550978
265	0.04676664279
266	0.04674359319
267	0.04670032311
268	0.04669221951
269	0.04666456131
270	0.04662149349
271	0.04661263782
272	0.0465831277
273	0.04656982562
274	0.04656953196
275	0.04656241865
276	0.04655934275
277	0.04655166594
278	0.04651138234
279	0.04648245397
280	0.04645455488
281	0.0464378624
282	0.04641330187
283	0.0463842668
284	0.04638410502
285	0.04631001925
286	0.04628899655
287	0.04628050888
288	0.04621858286
289	0.04619091148
290	0.04619070952
291	0.04612603874
292	0.04610800326
293	0.04610313911
294	0.04610289965
295	0.04606631618
296	0.04605475215
297	0.04600008331
298	0.04597796452
299	0.04597742202
300	0.04593848875
301	0.04592657655
302	0.04582286149
303	0.04582257647
304	0.04582230078
305	0.0458194276
306	0.04580948999
307	0.0457972751
308	0.0457898967
309	0.04577779165
310	0.04576278381
311	0.04573426054
312	0.04570479231
313	0.04567867992
314	0.04564585533
315	0.04564562415
316	0.04561570186
317	0.04560193358
318	0.04559439151
319	0.04559420802
320	0.04558908669
321	0.04555966341
322	0.04553118344
323	0.0455046684
324	0.04550448956
325	0.04548357613
326	0.04545834896
327	0.04545819005
328	0.04545014366
329	0.04540149456
330	0.04537825241
331	0.04534455034
332	0.04532642742
333	0.04530643599
334	0.04528655545
335	0.04526431168
336	0.04525670675
337	0.0452267081
338	0.04520438365
339	0.04520063793
340	0.04518753055
341	0.0451779479
342	0.0451709267
343	0.04515820301
344	0.04513380026
345	0.04507442374
346	0.04505867922
347	0.04505564264
348	0.04505550059
349	0.04503140961
350	0.04501116315
351	0.04500198446
352	0.04498425424
353	0.04494635609
354	0.04493176788
355	0.04492986325
356	0.0449051919
357	0.04489009772
358	0.0448362352
359	0.0448188799
360	0.04480123031
361	0.0447984157
362	0.04479831381
363	0.04474987381
364	0.0447367097
365	0.04471448118
366	0.04470169297
367	0.04468981839
368	0.04468970644
369	0.04466628937
370	0.04466520782
371	0.04464605654
372	0.04462209083
373	0.04456278136
374	0.04454908176
375	0.04453357257
376	0.04445832132
377	0.04442498877
378	0.04439866071
379	0.04437552005
380	0.04435618907
381	0.04434249532
382	0.04434236079
383	0.04433879904
384	0.04431567355
385	0.04430515045
386	0.04428938182
387	0.04428725818
388	0.04426213998
389	0.04424476921
390	0.04422290742
391	0.04422282247
392	0.0442211178
393	0.04419957668
394	0.04416118376
395	0.04416108626
396	0.0441456859
397	0.04414284082
398	0.04412965084
399	0.04410661913
400	0.04409509259
401	0.04407270082
402	0.04407030944
403	0.04403191861
404	0.04401906146
405	0.04400012414
406	0.04394615784
407	0.04390717838
408	0.04389437841
409	0.04389384539
410	0.04384916891
411	0.04384465255
412	0.04382133494
413	0.04380100937
414	0.04378526487
415	0.04377111277
416	0.04376442183
417	0.0437590221
418	0.04373493788
419	0.04371864329
420	0.04369779558
421	0.04367695598
422	0.04366029857
423	0.04364981263
424	0.04363672553
425	0.04361359408
426	0.0435984796
427	0.0435919879
428	0.04358763621
429	0.04354163458
430	0.04354154443
431	0.04354150055
432	0.04353901505
433	0.04352460273
434	0.04350856138
435	0.04349402904
436	0.04343579823
437	0.04343113728
438	0.04340867528
439	0.04339708906
440	0.04337658694
441	0.04335204937
442	0.04333625153
443	0.04332610978
444	0.04331880648
445	0.04328672436
446	0.04326972533
447	0.04323664385
448	0.04321456459
449	0.04321446781
450	0.0432138507
451	0.04318019312
452	0.04317785233
453	0.04316286285
454	0.04314348948
455	0.04312329914
456	0.04311673467
457	0.04310042542
458	0.04304825257
459	0.04303247107
460	0.04303240165
461	0.04302766419
462	0.04302760157
463	0.04300728438
464	0.04295345306
465	0.04292074982
466	0.04290885473
467	0.04287800362
468	0.04282384722
469	0.04279952565
470	0.04277470588
471	0.04275526158
472	0.04271554981
473	0.04268820096
474	0.04268811162
475	0.04265098292
476	0.0426459669
477	0.04263054009
478	0.0426172526
479	0.04260903535
480	0.04259904161
481	0.04257822438
482	0.04253573706
483	0.04253561246
484	0.04252050398
485	0.04251892943
486	0.04249763818
487	0.04248042068
488	0.04248030105
489	0.04247440915
490	0.0424499753
491	0.04244442233
492	0.04242194104
493	0.04241950561
494	0.04238720828
495	0.04238206257
496	0.04235657882
497	0.0423323988
498	0.04231661196
499	0.04229249802
