iter	Passed	Remaining
5237	1566430	5909849
5238	1566798	5909810
5239	1567078	5909441
5240	1567349	5909034
5241	1567691	5908898
5242	1567974	5908537
5243	1568284	5908280
5244	1568578	5907964
5245	1568898	5907744
5246	1569203	5907466
5247	1569526	5907257
5248	1569805	5906883
5249	1570083	5906505
5250	1570437	5906411
5251	1570773	5906252
5252	1571135	5906188
5253	1571510	5906174
5254	1571786	5905788
5255	1572064	5905410
5256	1572343	5905037
5257	1572663	5904815
5258	1572952	5904479
5259	1573233	5904111
5260	1573525	5903784
5261	1573844	5903562
5262	1574091	5903068
5263	1574399	5902802
5264	1574658	5902353
5265	1574983	5902149
5266	1575321	5901995
5267	1575609	5901657
5268	1575844	5901117
5269	1576218	5901097
5270	1576454	5900564
5271	1576696	5900050
5272	1577036	5899904
5273	1577327	5899576
5274	1577616	5899237
5275	1577918	5898949
5276	1578240	5898738
5277	1578534	5898421
5278	1578841	5898151
5279	1579114	5897753
5280	1579369	5897291
5281	1579674	5897011
5282	1579948	5896621
5283	1580250	5896330
5284	1580540	5895998
5285	1580812	5895599
5286	1581113	5895307
5287	1581423	5895050
5288	1581671	5894561
5289	1582018	5894437
5290	1582312	5894123
5291	1582621	5893860
5292	1582951	5893674
5293	1583236	5893323
5294	1583532	5893013
5295	1583819	5892668
5296	1584150	5892487
5297	1584470	5892266
5298	1584788	5892039
5299	1585046	5891588
5300	1585308	5891151
5301	1585605	5890845
5302	1585853	5890357
5303	1586150	5890049
5304	1586461	5889795
5305	1586726	5889368
5306	1587028	5889081
5307	1587325	5888776
5308	1587646	5888556
5309	1587909	5888122
5310	1588241	5887945
5311	1588502	5887507
5312	1588776	5887113
5313	1589061	5886763
5314	1589371	5886506
5315	1589680	5886241
5316	1589940	5885800
5317	1590239	5885501
5318	1590485	5885005
5319	1590747	5884569
5320	1591017	5884161
5321	1591313	5883853
5322	1591636	5883641
5323	1591930	5883324
5324	1592218	5882986
5325	1592480	5882551
5326	1592792	5882298
5327	1593082	5881968
5328	1593390	5881702
5329	1593714	5881494
5330	1594018	5881215
5331	1594341	5881003
5332	1594601	5880561
5333	1594967	5880509
5334	1595278	5880251
5335	1595553	5879866
5336	1595819	5879445
5337	1596168	5879330
5338	1596433	5878904
5339	1596690	5878450
5340	1596955	5878026
5341	1597300	5877900
5342	1597579	5877526
5343	1597849	5877120
5344	1598142	5876798
5345	1598534	5876843
5346	1598865	5876660
5347	1599208	5876521
5348	1599500	5876199
5349	1599769	5875787
5350	1600069	5875492
5351	1600388	5875268
5352	1600680	5874941
5353	1600943	5874511
5354	1601267	5874305
5355	1601572	5874026
5356	1601902	5873840
5357	1602153	5873366
5358	1602489	5873202
5359	1602797	5872938
5360	1603051	5872474
5361	1603349	5872171
5362	1603643	5871852
5363	1603940	5871545
5364	1604248	5871282
5365	1604483	5870745
5366	1604831	5870628
5367	1605129	5870323
5368	1605379	5869846
5369	1605621	5869338
5370	1605944	5869128
5371	1606284	5868977
5372	1606548	5868550
5373	1606849	5868259
5374	1607126	5867880
5375	1607474	5867761
5376	1607820	5867633
5377	1608164	5867498
5378	1608552	5867524
5379	1608871	5867297
5380	1609162	5866969
5381	1609423	5866529
5382	1609723	5866234
5383	1609981	5865786
5384	1610278	5865481
5385	1610569	5865151
5386	1610828	5864707
5387	1611103	5864321
5388	1611420	5864087
5389	1611711	5863758
5390	1612007	5863447
5391	1612298	5863120
5392	1612569	5862721
5393	1612959	5862752
5394	1613192	5862211
5395	1613465	5861820
5396	1613730	5861395
5397	1614058	5861204
5398	1614433	5861179
5399	1614679	5860688
5400	1614975	5860379
5401	1615302	5860181
5402	1615581	5859807
5403	1615849	5859398
5404	1616142	5859078
5405	1616432	5858745
5406	1616788	5858653
5407	1617098	5858392
5408	1617494	5858444
5409	1617768	5858056
5410	1618076	5857789
5411	1618330	5857328
5412	1618668	5857171
5413	1618943	5856782
5414	1619212	5856374
5415	1619545	5856200
5416	1619875	5856012
5417	1620198	5855799
5418	1620537	5855645
5419	1620807	5855240
5420	1621169	5855170
5421	1621462	5854848
5422	1621729	5854433
5423	1622051	5854218
5424	1622359	5853952
5425	1622730	5853913
5426	1623040	5853653
5427	1623291	5853179
5428	1623655	5853116
5429	1623961	5852841
5430	1624190	5852289
5431	1624494	5852007
5432	1624792	5851706
5433	1625089	5851399
5434	1625370	5851036
5435	1625736	5850977
5436	1626016	5850607
5437	1626321	5850330
5438	1626631	5850072
5439	1626940	5849806
5440	1627264	5849599
5441	1627585	5849378
5442	1627921	5849212
5443	1628190	5848806
5444	1628473	5848449
5445	1628841	5848395
5446	1629122	5848032
5447	1629412	5847702
5448	1629691	5847329
5449	1630011	5847104
5450	1630349	5846945
5451	1630695	5846816
5452	1630979	5846462
5453	1631302	5846247
5454	1631614	5845996
5455	1631903	5845659
5456	1632186	5845305
5457	1632481	5844989
5458	1632860	5844977
5459	1633141	5844611
5460	1633536	5844658
5461	1633844	5844390
5462	1634097	5843925
5463	1634380	5843569
5464	1634732	5843457
5465	1634996	5843034
5466	1635220	5842466
5467	1635506	5842120
5468	1635799	5841798
5469	1636076	5841420
5470	1636360	5841068
5471	1636678	5840835
5472	1636978	5840541
5473	1637268	5840209
5474	1637584	5839971
5475	1637873	5839635
5476	1638187	5839389
5477	1638447	5838949
5478	1638757	5838691
5479	1639052	5838376
5480	1639403	5838263
5481	1639691	5837924
5482	1639928	5837405
5483	1640161	5836868
5484	1640511	5836753
5485	1640801	5836421
5486	1641080	5836050
5487	1641358	5835676
5488	1641753	5835717
5489	1642070	5835483
5490	1642349	5835111
5491	1642675	5834908
5492	1642929	5834449
5493	1643214	5834097
5494	1643459	5833609
5495	1643709	5833134
5496	1643996	5832794
5497	1644310	5832545
5498	1644615	5832269
5499	1644912	5831963
5500	1645204	5831636
5501	1645517	5831386
5502	1645849	5831204
5503	1646251	5831273
5504	1646560	5831006
5505	1646940	5830994
5506	1647267	5830794
5507	1647615	5830669
5508	1647901	5830321
5509	1648251	5830205
5510	1648635	5830205
5511	1648900	5829784
5512	1649183	5829427
5513	1649447	5829005
5514	1649748	5828711
5515	1650017	5828307
5516	1650297	5827938
5517	1650577	5827571
5518	1650867	5827242
5519	1651129	5826813
5520	1651407	5826438
5521	1651665	5825994
5522	1651938	5825604
5523	1652220	5825245
5524	1652491	5824845
5525	1652754	5824417
5526	1653032	5824045
5527	1653317	5823698
5528	1653580	5823271
5529	1653853	5822880
5530	1654147	5822564
5531	1654403	5822112
5532	1654665	5821682
5533	1654893	5821133
5534	1655160	5820721
5535	1655500	5820565
5536	1655748	5820088
5537	1655996	5819610
5538	1656271	5819227
5539	1656581	5818968
5540	1656879	5818664
5541	1657170	5818336
5542	1657438	5817928
5543	1657748	5817667
5544	1657998	5817198
5545	1658259	5816764
5546	1658527	5816356
5547	1658788	5815924
5548	1659033	5815438
5549	1659296	5815010
5550	1659556	5814575
5551	1659894	5814414
5552	1660130	5813895
5553	1660403	5813503
5554	1660702	5813207
5555	1660996	5812890
5556	1661270	5812504
5557	1661532	5812076
5558	1661808	5811695
5559	1662011	5811060
5560	1662297	5810717
5561	1662577	5810353
5562	1662806	5809810
5563	1663049	5809314
5564	1663364	5809073
5565	1663663	5808774
5566	1663935	5808381
5567	1664199	5807961
5568	1664527	5807763
5569	1664759	5807230
5570	1665032	5806840
5571	1665306	5806457
5572	1665566	5806022
5573	1665835	5805617
5574	1666086	5805152
5575	1666364	5804781
5576	1666617	5804323
5577	1666897	5803960
5578	1667181	5803610
5579	1667451	5803208
5580	1667769	5802976
5581	1668038	5802573
5582	1668332	5802260
5583	1668585	5801801
5584	1668845	5801366
5585	1669162	5801131
5586	1669440	5800761
5587	1669698	5800318
5588	1670003	5800044
5589	1670319	5799802
5590	1670632	5799553
5591	1670831	5798910
5592	1671117	5798563
5593	1671399	5798208
5594	1671651	5797747
5595	1671902	5797282
5596	1672113	5796681
5597	1672397	5796330
5598	1672663	5795918
5599	1672950	5795578
5600	1673263	5795328
5601	1673552	5794995
5602	1673810	5794555
5603	1674084	5794170
5604	1674383	5793874
5605	1674645	5793450
5606	1674948	5793166
5607	1675209	5792734
5608	1675444	5792216
5609	1675728	5791866
5610	1676017	5791534
5611	1676242	5790982
5612	1676530	5790646
5613	1676784	5790192
5614	1677080	5789884
5615	1677343	5789463
5616	1677571	5788919
5617	1677886	5788677
5618	1678168	5788323
5619	1678444	5787944
5620	1678679	5787428
5621	1678940	5787000
5622	1679223	5786645
5623	1679552	5786452
5624	1679800	5785978
5625	1680069	5785580
5626	1680335	5785168
5627	1680630	5784855
5628	1680868	5784350
5629	1681149	5783988
5630	1681437	5783654
5631	1681705	5783252
5632	1681941	5782737
5633	1682205	5782321
5634	1682510	5782044
5635	1682813	5781761
5636	1683088	5781381
5637	1683327	5780879
5638	1683604	5780506
5639	1683869	5780089
5640	1684123	5779639
5641	1684379	5779194
5642	1684631	5778737
5643	1684866	5778220
5644	1685180	5777974
5645	1685410	5777440
5646	1685663	5776985
5647	1685951	5776652
5648	1686260	5776390
5649	1686540	5776029
5650	1686798	5775591
5651	1687045	5775114
5652	1687329	5774768
5653	1687586	5774325
5654	1687827	5773832
5655	1688103	5773458
5656	1688427	5773244
5657	1688697	5772849
5658	1688941	5772366
5659	1689187	5771889
5660	1689439	5771430
5661	1689696	5770992
5662	1689945	5770522
5663	1690216	5770130
5664	1690510	5769819
5665	1690831	5769596
5666	1691097	5769187
5667	1691357	5768757
5668	1691617	5768329
5669	1691948	5768142
5670	1692190	5767650
5671	1692452	5767227
5672	1692708	5766785
5673	1693034	5766581
5674	1693280	5766103
5675	1693596	5765867
5676	1693835	5765364
5677	1694137	5765080
5678	1694435	5764781
5679	1694694	5764347
5680	1694919	5763799
5681	1695217	5763500
5682	1695480	5763082
5683	1695734	5762633
5684	1695990	5762192
5685	1696252	5761769
5686	1696555	5761487
5687	1696806	5761026
5688	1697054	5760560
5689	1697359	5760283
5690	1697673	5760038
5691	1697916	5759553
5692	1698179	5759133
5693	1698425	5758657
5694	1698751	5758453
5695	1698999	5757986
5696	1699276	5757614
5697	1699539	5757198
5698	1699797	5756763
5699	1700086	5756433
5700	1700394	5756168
5701	1700722	5755969
5702	1700996	5755590
5703	1701255	5755158
5704	1701530	5754780
5705	1701799	5754384
5706	1702139	5754226
5707	1702432	5753913
5708	1702696	5753498
5709	1702938	5753010
5710	1703295	5752909
5711	1703576	5752554
5712	1703864	5752219
5713	1704159	5751912
5714	1704464	5751635
5715	1704706	5751148
5716	1704977	5750756
5717	1705223	5750281
5718	1705480	5749845
5719	1705786	5749575
5720	1706057	5749183
5721	1706315	5748750
5722	1706584	5748353
5723	1706858	5747974
5724	1707106	5747506
5725	1707367	5747082
5726	1707643	5746710
5727	1707974	5746522
5728	1708205	5745997
5729	1708515	5745742
5730	1708756	5745250
5731	1709089	5745069
5732	1709429	5744910
5733	1709733	5744633
5734	1710018	5744290
5735	1710268	5743829
5736	1710528	5743404
5737	1710780	5742952
5738	1711036	5742513
5739	1711357	5742291
5740	1711641	5741943
5741	1711904	5741527
5742	1712160	5741089
5743	1712426	5740684
5744	1712693	5740279
5745	1712934	5739791
5746	1713180	5739317
5747	1713455	5738943
5748	1713684	5738412
5749	1713919	5737903
5750	1714176	5737470
5751	1714442	5737063
5752	1714704	5736643
5753	1714929	5736102
5754	1715168	5735605
5755	1715432	5735193
5756	1715699	5734794
5757	1715984	5734452
5758	1716226	5733965
5759	1716508	5733615
5760	1716745	5733112
5761	1717061	5732876
5762	1717320	5732446
5763	1717587	5732044
5764	1717870	5731697
5765	1718157	5731363
5766	1718438	5731009
5767	1718701	5730594
5768	1718955	5730149
5769	1719217	5729732
5770	1719488	5729343
5771	1719732	5728865
5772	1719998	5728462
5773	1720311	5728213
5774	1720582	5727828
5775	1720845	5727412
5776	1721143	5727115
5777	1721456	5726867
5778	1721712	5726429
5779	1722007	5726120
5780	1722291	5725779
5781	1722533	5725292
5782	1722827	5724984
5783	1723070	5724501
5784	1723313	5724022
5785	1723576	5723607
5786	1723905	5723414
5787	1724211	5723143
5788	1724463	5722694
5789	1724728	5722286
5790	1725053	5722077
5791	1725328	5721702
5792	1725592	5721292
5793	1725837	5720821
5794	1726113	5720451
5795	1726425	5720199
5796	1726659	5719689
5797	1726908	5719230
5798	1727196	5718898
5799	1727443	5718432
5800	1727686	5717955
5801	1727972	5717617
5802	1728278	5717346
5803	1728569	5717027
5804	1728858	5716697
5805	1729145	5716363
5806	1729479	5716188
5807	1729753	5715811
5808	1730001	5715348
5809	1730223	5714799
5810	1730482	5714375
5811	1730781	5714081
5812	1731029	5713619
5813	1731285	5713182
5814	1731507	5712633
5815	1731794	5712302
5816	1732072	5711939
5817	1732342	5711548
5818	1732602	5711125
5819	1732884	5710777
5820	1733157	5710397
5821	1733406	5709941
5822	1733660	5709497
5823	1733932	5709114
5824	1734255	5708902
5825	1734533	5708540
5826	1734796	5708126
5827	1735055	5707700
5828	1735368	5707452
5829	1735659	5707134
5830	1735943	5706792
5831	1736195	5706344
5832	1736471	5705973
5833	1736749	5705612
5834	1736992	5705136
5835	1737305	5704887
5836	1737591	5704551
5837	1737840	5704092
5838	1738092	5703644
5839	1738392	5703357
5840	1738694	5703072
5841	1739001	5702805
5842	1739267	5702403
5843	1739530	5701991
5844	1739826	5701688
5845	1740093	5701291
5846	1740381	5700963
5847	1740650	5700570
5848	1740926	5700201
5849	1741210	5699858
5850	1741464	5699419
5851	1741756	5699103
5852	1741985	5698581
5853	1742271	5698245
5854	1742560	5697918
5855	1742828	5697526
5856	1743074	5697060
5857	1743408	5696879
5858	1743704	5696576
5859	1743939	5696075
5860	1744204	5695672
5861	1744501	5695370
5862	1744766	5694967
5863	1744987	5694419
5864	1745216	5693900
5865	1745510	5693589
5866	1745758	5693132
5867	1746023	5692728
5868	1746272	5692270
5869	1746527	5691835
5870	1746794	5691436
5871	1747044	5690985
5872	1747326	5690637
5873	1747578	5690190
5874	1747915	5690022
5875	1748187	5689640
5876	1748455	5689249
5877	1748753	5688952
5878	1749015	5688541
5879	1749236	5687994
5880	1749489	5687550
5881	1749807	5687319
5882	1750113	5687049
5883	1750382	5686659
5884	1750638	5686229
5885	1750925	5685896
5886	1751192	5685501
5887	1751489	5685201
5888	1751756	5684804
5889	1752010	5684367
5890	1752297	5684034
5891	1752610	5683789
5892	1752868	5683363
5893	1753144	5682995
5894	1753485	5682838
5895	1753747	5682427
5896	1754013	5682029
5897	1754243	5681513
5898	1754501	5681086
5899	1754812	5680833
5900	1755056	5680363
5901	1755311	5679928
5902	1755593	5679581
5903	1755848	5679146
5904	1756083	5678647
5905	1756379	5678346
5906	1756795	5678432
5907	1757072	5678070
5908	1757353	5677718
5909	1757644	5677398
5910	1757904	5676981
5911	1758188	5676640
5912	1758477	5676316
5913	1758744	5675920
5914	1759041	5675621
5915	1759319	5675261
5916	1759556	5674771
5917	1759799	5674296
5918	1760059	5673880
5919	1760340	5673528
5920	1760635	5673224
5921	1760886	5672778
5922	1761161	5672409
5923	1761444	5672064
5924	1761755	5671812
5925	1761995	5671329
5926	1762284	5671007
5927	1762548	5670602
5928	1762776	5670082
5929	1763039	5669674
5930	1763317	5669315
5931	1763579	5668903
5932	1763907	5668704
5933	1764173	5668306
5934	1764470	5668007
5935	1764735	5667608
5936	1765063	5667410
5937	1765350	5667078
5938	1765616	5666681
5939	1765865	5666228
5940	1766137	5665848
5941	1766426	5665525
5942	1766697	5665144
5943	1766940	5664674
5944	1767235	5664369
5945	1767495	5663952
5946	1767779	5663613
5947	1768062	5663270
5948	1768315	5662828
5949	1768563	5662377
5950	1768846	5662031
5951	1769159	5661786
5952	1769467	5661521
5953	1769760	5661213
5954	1770033	5660838
5955	1770319	5660503
5956	1770611	5660192
5957	1770893	5659844
5958	1771170	5659482
5959	1771498	5659282
5960	1771831	5659100
5961	1772112	5658750
5962	1772399	5658421
5963	1772783	5658400
5964	1773089	5658131
5965	1773421	5657946
5966	1773704	5657604
5967	1774023	5657375
5968	1774351	5657174
5969	1774621	5656791
5970	1774940	5656564
5971	1775280	5656402
5972	1775527	5655946
5973	1775834	5655678
5974	1776173	5655514
5975	1776460	5655184
5976	1776780	5654960
5977	1777060	5654606
5978	1777383	5654391
5979	1777662	5654038
5980	1777928	5653639
5981	1778244	5653402
5982	1778613	5653331
5983	1778881	5652944
5984	1779160	5652586
5985	1779400	5652109
5986	1779737	5651938
5987	1780076	5651771
5988	1780406	5651579
5989	1780701	5651273
5990	1781036	5651097
5991	1781312	5650733
5992	1781636	5650521
5993	1781992	5650409
5994	1782272	5650055
5995	1782577	5649782
5996	1782915	5649615
5997	1783215	5649326
5998	1783498	5648983
5999	1783790	5648669
6000	1784043	5648233
6001	1784325	5647886
6002	1784605	5647535
6003	1784907	5647252
6004	1785175	5646862
6005	1785546	5646797
6006	1785828	5646452
6007	1786100	5646076
6008	1786360	5645659
6009	1786662	5645376
6010	1786954	5645062
6011	1787202	5644612
6012	1787419	5644061
6013	1787668	5643610
6014	1787928	5643194
6015	1788171	5642728
6016	1788477	5642458
6017	1788765	5642132
6018	1789030	5641732
6019	1789312	5641388
6020	1789596	5641048
6021	1789869	5640673
6022	1790157	5640348
6023	1790405	5639895
6024	1790654	5639446
6025	1790935	5639099
6026	1791206	5638717
6027	1791462	5638292
6028	1791722	5637878
6029	1792001	5637523
6030	1792316	5637283
6031	1792583	5636890
6032	1792887	5636613
6033	1793167	5636264
6034	1793460	5635952
6035	1793693	5635454
6036	1793948	5635024
6037	1794235	5634695
6038	1794503	5634306
6039	1794792	5633984
6040	1795077	5633649
6041	1795345	5633260
6042	1795586	5632786
6043	1795859	5632414
6044	1796122	5632010
6045	1796392	5631626
6046	1796670	5631269
6047	1796980	5631014
6048	1797249	5630629
6049	1797498	5630181
6050	1797755	5629759
6051	1798051	5629459
6052	1798328	5629096
6053	1798555	5628582
6054	1798857	5628300
6055	1799139	5627956
6056	1799420	5627606
6057	1799695	5627242
6058	1799901	5626659
6059	1800160	5626245
6060	1800437	5625885
6061	1800718	5625536
6062	1800971	5625101
6063	1801236	5624706
6064	1801529	5624395
6065	1801762	5623898
6066	1802069	5623632
6067	1802357	5623307
6068	1802641	5622970
6069	1802927	5622639
6070	1803194	5622248
6071	1803483	5621924
6072	1803813	5621732
6073	1804056	5621266
6074	1804324	5620879
6075	1804572	5620429
6076	1804866	5620121
6077	1805145	5619768
6078	1805393	5619319
6079	1805659	5618925
6080	1805952	5618618
6081	1806201	5618172
6082	1806508	5617906
6083	1806740	5617407
6084	1807011	5617030
6085	1807268	5616607
6086	1807549	5616262
6087	1807807	5615843
6088	1808057	5615399
6089	1808342	5615068
6090	1808613	5614688
6091	1808918	5614416
6092	1809233	5614175
6093	1809510	5613817
6094	1809784	5613449
6095	1810118	5613268
6096	1810430	5613018
6097	1810717	5612688
6098	1811013	5612389
6099	1811257	5611928
6100	1811560	5611650
6101	1811858	5611358
6102	1812150	5611046
6103	1812432	5610701
6104	1812749	5610466
6105	1813030	5610120
6106	1813306	5609757
6107	1813540	5609268
6108	1813782	5608800
6109	1814057	5608436
6110	1814392	5608258
6111	1814659	5607868
6112	1814948	5607547
6113	1815187	5607071
6114	1815455	5606684
6115	1815746	5606370
6116	1816047	5606086
6117	1816301	5605655
6118	1816593	5605343
6119	1816870	5604986
6120	1817116	5604530
6121	1817410	5604228
6122	1817675	5603833
6123	1817960	5603497
6124	1818169	5602928
6125	1818460	5602616
6126	1818712	5602179
6127	1818989	5601823
6128	1819305	5601583
6129	1819581	5601223
6130	1819866	5600889
6131	1820109	5600427
6132	1820409	5600140
6133	1820701	5599829
6134	1820960	5599415
6135	1821241	5599069
6136	1821540	5598782
6137	1821850	5598524
6138	1822088	5598046
6139	1822358	5597668
6140	1822644	5597337
6141	1822916	5596964
6142	1823184	5596578
6143	1823444	5596170
6144	1823704	5595761
6145	1824001	5595463
6146	1824286	5595132
6147	1824553	5594744
6148	1824842	5594422
6149	1825169	5594220
6150	1825442	5593849
6151	1825700	5593433
6152	1825962	5593029
6153	1826190	5592524
6154	1826471	5592176
6155	1826714	5591716
6156	1826979	5591324
6157	1827221	5590858
6158	1827525	5590584
6159	1827788	5590185
6160	1828019	5589686
6161	1828279	5589278
6162	1828571	5588965
6163	1828840	5588585
6164	1829127	5588258
6165	1829430	5587981
6166	1829719	5587661
6167	1830046	5587457
6168	1830326	5587109
6169	1830585	5586699
6170	1830858	5586327
6171	1831158	5586042
6172	1831441	5585703
6173	1831706	5585311
6174	1832008	5585030
6175	1832268	5584620
6176	1832559	5584308
6177	1832840	5583962
6178	1833115	5583601
6179	1833352	5583120
6180	1833627	5582760
6181	1833874	5582311
6182	1834154	5581963
6183	1834451	5581667
6184	1834710	5581256
6185	1835020	5581002
6186	1835279	5580589
6187	1835581	5580310
6188	1835878	5580014
6189	1836176	5579722
6190	1836512	5579546
6191	1836768	5579125
6192	1837008	5578656
6193	1837261	5578226
6194	1837563	5577948
6195	1837884	5577725
6196	1838122	5577250
6197	1838391	5576870
6198	1838667	5576509
6199	1838960	5576203
6200	1839264	5575927
6201	1839533	5575549
6202	1839845	5575297
6203	1840144	5575008
6204	1840398	5574583
6205	1840652	5574157
6206	1840894	5573695
6207	1841155	5573291
6208	1841430	5572928
6209	1841710	5572582
6210	1841988	5572229
6211	1842308	5572005
6212	1842556	5571561
6213	1842817	5571155
6214	1843051	5570670
6215	1843335	5570335
6216	1843625	5570021
6217	1843858	5569532
6218	1844120	5569131
6219	1844480	5569024
6220	1844731	5568592
6221	1845008	5568236
6222	1845270	5567836
6223	1845498	5567334
6224	1845774	5566975
6225	1846031	5566558
6226	1846316	5566227
6227	1846643	5566023
6228	1846915	5565653
6229	1847211	5565354
6230	1847530	5565125
6231	1847817	5564800
6232	1848077	5564393
6233	1848347	5564017
6234	1848610	5563620
6235	1848874	5563225
6236	1849159	5562896
6237	1849468	5562637
6238	1849749	5562293
6239	1850076	5562088
6240	1850331	5561667
6241	1850586	5561245
6242	1850832	5560798
6243	1851098	5560411
6244	1851368	5560035
6245	1851612	5559579
6246	1851882	5559203
6247	1852168	5558876
6248	1852474	5558609
6249	1852749	5558248
6250	1852986	5557774
6251	1853213	5557270
6252	1853549	5557092
6253	1853790	5556628
6254	1854045	5556206
6255	1854295	5555772
6256	1854576	5555429
6257	1854838	5555029
6258	1855130	5554720
6259	1855376	5554273
6260	1855624	5553832
6261	1855936	5553582
6262	1856196	5553178
6263	1856485	5552860
6264	1856749	5552466
6265	1857050	5552183
6266	1857328	5551831
6267	1857583	5551411
6268	1857841	5551000
6269	1858130	5550683
6270	1858371	5550221
6271	1858629	5549809
6272	1858873	5549356
6273	1859222	5549219
6274	1859508	5548891
6275	1859787	5548544
6276	1860047	5548137
6277	1860332	5547809
6278	1860578	5547361
6279	1860838	5546958
6280	1861079	5546496
6281	1861383	5546224
6282	1861682	5545934
6283	1861961	5545586
6284	1862199	5545117
6285	1862533	5544932
6286	1862791	5544523
6287	1863064	5544159
6288	1863324	5543753
6289	1863599	5543393
6290	1863895	5543096
6291	1864187	5542786
6292	1864440	5542361
6293	1864758	5542132
6294	1865061	5541853
6295	1865361	5541570
6296	1865650	5541250
6297	1865947	5540958
6298	1866194	5540513
6299	1866459	5540126
6300	1866738	5539779
6301	1867024	5539453
6302	1867302	5539099
6303	1867545	5538648
6304	1867832	5538322
6305	1868084	5537895
6306	1868377	5537588
6307	1868657	5537246
6308	1868917	5536842
6309	1869205	5536520
6310	1869512	5536258
6311	1869770	5535849
6312	1870024	5535425
6313	1870305	5535085
6314	1870584	5534739
6315	1870846	5534339
6316	1871110	5533948
6317	1871372	5533553
6318	1871709	5533375
6319	1871961	5532948
6320	1872216	5532530
6321	1872492	5532174
6322	1872817	5531965
6323	1873102	5531636
6324	1873356	5531215
6325	1873606	5530783
6326	1873862	5530367
6327	1874136	5530005
6328	1874390	5529584
6329	1874676	5529258
6330	1874951	5528901
6331	1875232	5528561
6332	1875492	5528155
6333	1875750	5527747
6334	1876070	5527522
6335	1876376	5527254
6336	1876645	5526878
6337	1876882	5526409
6338	1877111	5525914
6339	1877414	5525640
6340	1877694	5525296
6341	1877919	5524790
6342	1878221	5524512
6343	1878490	5524135
6344	1878753	5523742
6345	1879035	5523404
6346	1879253	5522880
6347	1879544	5522569
6348	1879831	5522246
6349	1880076	5521800
6350	1880336	5521396
6351	1880590	5520977
6352	1880859	5520603
6353	1881121	5520205
6354	1881419	5519914
6355	1881663	5519465
6356	1881970	5519204
6357	1882232	5518807
6358	1882495	5518415
6359	1882780	5518084
6360	1883099	5517858
6361	1883368	5517481
6362	1883667	5517195
6363	1883948	5516854
6364	1884268	5516627
6365	1884550	5516293
6366	1884827	5515939
6367	1885100	5515577
6368	1885345	5515131
6369	1885595	5514702
6370	1885808	5514162
6371	1886114	5513895
6372	1886350	5513424
6373	1886638	5513105
6374	1886909	5512735
6375	1887183	5512376
6376	1887410	5511879
6377	1887705	5511578
6378	1887985	5511235
6379	1888244	5510832
6380	1888503	5510428
6381	1888798	5510129
6382	1889054	5509718
6383	1889375	5509495
6384	1889669	5509193
6385	1890006	5509015
6386	1890327	5508792
6387	1890616	5508476
6388	1890917	5508197
6389	1891232	5507955
6390	1891534	5507676
6391	1891776	5507225
6392	1892020	5506776
6393	1892323	5506501
6394	1892604	5506162
6395	1892845	5505705
6396	1893122	5505354
6397	1893447	5505142
6398	1893752	5504873
6399	1893998	5504433
6400	1894270	5504067
6401	1894581	5503815
6402	1894831	5503385
6403	1895117	5503061
6404	1895371	5502643
6405	1895689	5502412
6406	1895953	5502022
6407	1896245	5501715
6408	1896501	5501304
6409	1896760	5500900
6410	1897052	5500593
6411	1897288	5500125
6412	1897577	5499808
6413	1897881	5499537
6414	1898205	5499321
6415	1898455	5498893
6416	1898739	5498562
6417	1899059	5498336
6418	1899310	5497909
6419	1899536	5497412
6420	1899822	5497086
6421	1900099	5496737
6422	1900348	5496305
6423	1900625	5495954
6424	1900914	5495638
6425	1901158	5495194
6426	1901473	5494953
6427	1901721	5494520
6428	1901994	5494159
6429	1902264	5493788
6430	1902504	5493330
6431	1902805	5493048
6432	1903083	5492700
6433	1903344	5492306
6434	1903649	5492036
6435	1903912	5491645
6436	1904146	5491172
6437	1904412	5490789
6438	1904684	5490426
6439	1904955	5490056
6440	1905218	5489668
6441	1905492	5489308
6442	1905734	5488858
6443	1906054	5488633
6444	1906319	5488249
6445	1906586	5487869
6446	1906859	5487508
6447	1907134	5487151
6448	1907383	5486723
6449	1907656	5486362
6450	1907898	5485909
6451	1908215	5485676
6452	1908528	5485429
6453	1908779	5485004
6454	1909026	5484568
6455	1909339	5484323
6456	1909640	5484044
6457	1909897	5483636
6458	1910146	5483205
6459	1910426	5482864
6460	1910667	5482411
6461	1910895	5481920
6462	1911140	5481482
6463	1911375	5481010
6464	1911623	5480577
6465	1911911	5480260
6466	1912155	5479818
6467	1912398	5479371
6468	1912665	5478993
6469	1912965	5478708
6470	1913215	5478282
6471	1913506	5477974
6472	1913801	5477676
6473	1914104	5477400
6474	1914404	5477119
6475	1914658	5476704
6476	1914935	5476354
6477	1915188	5475937
6478	1915484	5475643
6479	1915733	5475213
6480	1916017	5474884
6481	1916323	5474619
6482	1916624	5474338
6483	1916907	5474007
6484	1917172	5473624
6485	1917450	5473276
6486	1917686	5472812
6487	1917984	5472522
6488	1918234	5472097
6489	1918577	5471936
6490	1918826	5471507
6491	1919112	5471183
6492	1919398	5470863
6493	1919674	5470509
6494	1919977	5470236
6495	1920216	5469779
6496	1920487	5469412
6497	1920752	5469029
6498	1921024	5468668
6499	1921300	5468316
6500	1921555	5467905
6501	1921875	5467680
6502	1922172	5467388
6503	1922469	5467097
6504	1922734	5466713
6505	1923096	5466606
6506	1923383	5466286
6507	1923656	5465928
