iter	RMSE
14778	0.0668987677
14779	0.06689353321
14780	0.06688972887
14781	0.06688560801
14782	0.06688047039
14783	0.0668763562
14784	0.06687309479
14785	0.06687019025
14786	0.06686578866
14787	0.06686266241
14788	0.06685941606
14789	0.06685471363
14790	0.06684924344
14791	0.06684453049
14792	0.06684268297
14793	0.066838925
14794	0.06683302064
14795	0.06683051977
14796	0.06682705324
14797	0.06682027089
14798	0.06681649782
14799	0.06681238022
14800	0.06681015695
14801	0.06680768668
14802	0.06680408779
14803	0.06679836987
14804	0.06679312928
14805	0.06678950819
14806	0.0667862878
14807	0.0667819736
14808	0.0667770577
14809	0.06677276534
14810	0.06676987148
14811	0.06676623193
14812	0.06676283294
14813	0.0667588606
14814	0.06675287091
14815	0.06674915893
14816	0.06674593138
14817	0.06674284671
14818	0.06674086023
14819	0.06673599466
14820	0.06673152628
14821	0.06672758259
14822	0.06672280113
14823	0.06672057023
14824	0.06671791782
14825	0.06671289965
14826	0.06670942961
14827	0.06670506831
14828	0.06669902418
14829	0.06669458747
14830	0.06668985544
14831	0.0666851743
14832	0.06667677106
14833	0.06667280592
14834	0.06667049538
14835	0.06666658124
14836	0.06666003481
14837	0.06665486297
14838	0.06665267816
14839	0.06664959093
14840	0.06664311101
14841	0.06663779966
14842	0.0666319756
14843	0.0666262535
14844	0.06662255767
14845	0.06661966156
14846	0.06661699989
14847	0.06661174056
14848	0.06660917124
14849	0.06660598553
14850	0.066599322
14851	0.06659422246
14852	0.06659142183
14853	0.06658772008
14854	0.06658315971
14855	0.06657599967
14856	0.06657292506
14857	0.06657097415
14858	0.06656685315
14859	0.06656537197
14860	0.06656174383
14861	0.06655685568
14862	0.06655188635
14863	0.06654855352
14864	0.06654603637
14865	0.06653982039
14866	0.06653565729
14867	0.06652973271
14868	0.06652626143
14869	0.06652263934
14870	0.06651990562
14871	0.06651700091
14872	0.06651188909
14873	0.06650839485
14874	0.0665059465
14875	0.06650464468
14876	0.06650187023
14877	0.06649950457
14878	0.06649424031
14879	0.06648995401
14880	0.06648691632
14881	0.06648317699
14882	0.06647796278
14883	0.0664749417
14884	0.06647075645
14885	0.06646624763
14886	0.06646158231
14887	0.06645781015
14888	0.06645501755
14889	0.06645141431
14890	0.06644656728
14891	0.0664412346
14892	0.06643799187
14893	0.06643420867
14894	0.06642910759
14895	0.06642563866
14896	0.06642306644
14897	0.06641833298
14898	0.06641653284
14899	0.0664141711
14900	0.06641118229
14901	0.06640552863
14902	0.0664030048
14903	0.06639922049
14904	0.06639525273
14905	0.06638904665
14906	0.06638482925
14907	0.06637976071
14908	0.066375126
14909	0.06637105229
14910	0.06636684437
14911	0.06636303511
14912	0.06636013143
14913	0.06635396949
14914	0.06634897541
14915	0.066342653
14916	0.06633897298
14917	0.06633623274
14918	0.06633405568
14919	0.06633037604
14920	0.06632547161
14921	0.06632334792
14922	0.06632091168
14923	0.0663168316
14924	0.06631473784
14925	0.06630924888
14926	0.06630563563
14927	0.06630028322
14928	0.0662982943
14929	0.06629386749
14930	0.06629149894
14931	0.06628858045
14932	0.06628323576
14933	0.06627822146
14934	0.0662758706
14935	0.06627319618
14936	0.06627066388
14937	0.06626678934
14938	0.06626309026
14939	0.0662594346
14940	0.06625408386
14941	0.06625059169
14942	0.06624696066
14943	0.06624263395
14944	0.06623915419
14945	0.066237916
14946	0.06623411819
14947	0.06623022638
14948	0.06622715827
14949	0.06622371353
14950	0.06621886003
14951	0.06621574589
14952	0.06621172713
14953	0.06620717204
14954	0.06620336803
14955	0.06619878825
14956	0.06619414692
14957	0.06618922704
14958	0.06618547171
14959	0.06618086748
14960	0.06617542411
14961	0.06617203517
14962	0.06616860916
14963	0.06616590134
14964	0.06615760604
14965	0.06615440139
14966	0.06615220051
14967	0.06614660991
14968	0.06614216268
14969	0.0661393467
14970	0.06613582644
14971	0.06613401988
14972	0.06612927159
14973	0.06612357946
14974	0.06612109599
14975	0.06611792532
14976	0.06611306264
14977	0.06611055965
14978	0.06610509865
14979	0.06610059272
14980	0.0660980824
14981	0.06609412678
14982	0.06608878345
14983	0.06608457939
14984	0.06608055022
14985	0.06607778393
14986	0.06607584436
14987	0.0660706047
14988	0.06606752916
14989	0.06606329888
14990	0.06605967374
14991	0.06605640339
14992	0.06605223809
14993	0.06604975332
14994	0.0660474119
14995	0.06604376559
14996	0.06603972418
14997	0.06603722926
14998	0.06603426363
14999	0.06603166007
15000	0.06602902768
15001	0.06602514882
15002	0.06602329739
15003	0.06601984907
15004	0.06601719048
15005	0.06601168871
15006	0.06600795238
15007	0.06600615132
15008	0.06600367485
15009	0.06599802348
15010	0.06599450525
15011	0.06598976166
15012	0.06598441165
15013	0.0659786429
15014	0.06597577496
15015	0.06597310603
15016	0.06596979248
15017	0.06596558595
15018	0.06596369673
15019	0.06596062195
15020	0.06595711671
15021	0.06595229736
15022	0.06594876116
15023	0.06594384396
15024	0.06594042597
15025	0.06593687466
15026	0.0659323932
15027	0.06592872078
15028	0.06592388308
15029	0.06592172045
15030	0.06591874628
15031	0.06591456872
15032	0.06591042588
15033	0.06590502457
15034	0.06590178926
15035	0.06589260401
15036	0.06588768703
15037	0.06588342341
15038	0.06587941024
15039	0.06586989749
15040	0.06586800682
15041	0.06586527272
15042	0.06586149274
15043	0.06585819121
15044	0.06585569217
15045	0.06585185203
15046	0.06584747231
15047	0.0658448015
15048	0.06584204822
15049	0.06583653207
15050	0.06583169771
15051	0.06582767897
15052	0.06582271858
15053	0.06581959178
15054	0.06581633523
15055	0.06581004146
15056	0.06580751167
15057	0.06580395461
15058	0.06579449738
15059	0.06579144381
15060	0.06578782009
15061	0.06578437082
15062	0.06578032305
15063	0.06577770479
15064	0.06577438792
15065	0.06577194881
15066	0.06576958394
15067	0.06576477511
15068	0.06576161902
15069	0.06575874276
15070	0.06575475679
15071	0.06574983208
15072	0.06574812109
15073	0.0657451993
15074	0.06573798289
15075	0.06573523085
15076	0.06573050888
15077	0.06572800743
15078	0.06572579587
15079	0.06572106941
15080	0.06571559757
15081	0.06571135866
15082	0.06570737529
15083	0.06570217455
15084	0.06569859871
15085	0.06569379642
15086	0.06569168082
15087	0.06568830391
15088	0.06568541562
15089	0.06568237628
15090	0.06567913652
15091	0.06567383578
15092	0.06567213373
15093	0.06566845765
15094	0.0656647798
15095	0.06565976528
15096	0.06565655415
15097	0.06565359939
15098	0.06564986692
15099	0.06564592607
15100	0.06564048712
15101	0.06563860424
15102	0.06563552111
15103	0.06562986223
15104	0.06562402546
15105	0.06562062354
15106	0.06561873163
15107	0.06561618704
15108	0.0656137896
15109	0.0656112121
15110	0.06560926715
15111	0.06560526711
15112	0.0656016651
15113	0.06559890563
15114	0.06559458772
15115	0.06558968004
15116	0.06558506702
15117	0.06557818131
15118	0.06557571441
15119	0.06557017144
15120	0.06556616147
15121	0.06556266553
15122	0.06555922318
15123	0.06555640603
15124	0.06555288155
15125	0.06554933182
15126	0.06554640524
15127	0.06554330114
15128	0.06554016411
15129	0.06553689147
15130	0.06553345247
15131	0.06552952593
15132	0.06552645849
15133	0.06552367299
15134	0.06551945061
15135	0.0655161111
15136	0.06551247125
15137	0.06550895153
15138	0.06550615691
15139	0.06550315548
15140	0.06549939541
15141	0.06549616746
15142	0.06549210477
15143	0.06548994446
15144	0.06548529342
15145	0.06548061688
15146	0.06547658456
15147	0.06547273289
15148	0.06547005647
15149	0.06546443914
15150	0.06546209643
15151	0.06545900346
15152	0.06545523068
15153	0.06545165287
15154	0.06544640001
15155	0.06544306603
15156	0.06543987895
15157	0.06543713054
15158	0.06543109557
15159	0.0654274546
15160	0.06542522963
15161	0.06542103911
15162	0.06541692252
15163	0.06541138866
15164	0.06540787503
15165	0.06540223476
15166	0.06539786834
15167	0.06539356453
15168	0.06538926219
15169	0.0653862639
15170	0.06538196616
15171	0.0653797194
15172	0.06537588401
15173	0.06536922055
15174	0.06536730129
15175	0.06536426619
15176	0.06536044052
15177	0.06535575435
15178	0.06535279904
15179	0.0653492982
15180	0.06534525219
15181	0.06534234792
15182	0.06533935661
15183	0.0653344686
15184	0.06533173673
15185	0.06532927205
15186	0.06532498765
15187	0.06532278903
15188	0.06531781332
15189	0.06531511982
15190	0.06531075491
15191	0.06530818757
15192	0.06530637304
15193	0.06530289799
15194	0.06530071527
15195	0.06529602801
15196	0.06529431221
15197	0.06528455828
15198	0.0652797264
15199	0.06527519676
15200	0.06527246644
15201	0.06526929111
15202	0.06526633577
15203	0.06526219292
15204	0.06525735722
15205	0.06525540611
15206	0.06525243821
15207	0.06524806696
15208	0.06524361421
15209	0.06523845367
15210	0.06523456256
15211	0.06523215322
15212	0.06522496023
15213	0.06522101846
15214	0.06521640634
15215	0.06521004342
15216	0.06520634226
15217	0.06520312365
15218	0.06520178773
15219	0.0651958964
15220	0.06519190913
15221	0.0651878423
15222	0.0651807538
15223	0.06517517034
15224	0.06517288805
15225	0.06516797989
15226	0.06516390679
15227	0.06516038203
15228	0.06515747811
15229	0.06515368569
15230	0.06514740315
15231	0.06514108239
15232	0.06513953138
15233	0.06513610915
15234	0.06513197032
15235	0.06512780808
15236	0.06512261888
15237	0.06512045448
15238	0.06511575532
15239	0.06511348937
15240	0.06511158526
15241	0.06510656014
15242	0.06510277123
15243	0.06509992706
15244	0.06509788581
15245	0.06509587267
15246	0.06509461457
15247	0.06509269482
15248	0.06508976683
15249	0.06508553622
15250	0.06508267268
15251	0.06508035641
15252	0.06507617222
15253	0.06507290075
15254	0.06506624464
15255	0.06506309043
15256	0.06506000149
15257	0.06505561977
15258	0.06505254815
15259	0.06505054746
15260	0.06504801641
15261	0.06504400173
15262	0.065039759
15263	0.06503777653
15264	0.06503449234
15265	0.06503071227
15266	0.06502551366
15267	0.06502086656
15268	0.0650166766
15269	0.0650120693
15270	0.06500812226
15271	0.06500571345
15272	0.06500205395
15273	0.06499884636
15274	0.06499586209
15275	0.06499340734
15276	0.0649897945
15277	0.06498533204
15278	0.06498060795
15279	0.06497804671
15280	0.06497519993
15281	0.06497045558
15282	0.06496891048
15283	0.06496496155
15284	0.06496140314
15285	0.06495671587
15286	0.06495255181
15287	0.06494878682
15288	0.06494444567
15289	0.06494007377
15290	0.06493759566
15291	0.06493381918
15292	0.06493121978
15293	0.06492789933
15294	0.0649221654
15295	0.0649164872
15296	0.0649127876
15297	0.06490930534
15298	0.06490678233
15299	0.06490260937
15300	0.06489763001
15301	0.06489177722
15302	0.06488599066
15303	0.06488355537
15304	0.06487954147
15305	0.06487493931
15306	0.06487135014
15307	0.06486694477
15308	0.06486391525
15309	0.0648599545
15310	0.06485663223
15311	0.06485356298
15312	0.06485054912
15313	0.06484651198
15314	0.06484239944
15315	0.06483739081
15316	0.0648312651
15317	0.064828273
15318	0.06482558882
15319	0.06481948013
15320	0.06481627724
15321	0.0648125517
15322	0.06480918567
15323	0.0648062218
15324	0.06480324064
15325	0.06479953855
15326	0.06479686875
15327	0.06479442252
15328	0.06479114289
15329	0.0647886104
15330	0.06478597602
15331	0.06478389797
15332	0.06478081741
15333	0.06477838488
15334	0.06477342299
15335	0.06476904924
15336	0.06476527811
15337	0.06476257102
15338	0.06475930068
15339	0.06475692297
15340	0.06475363421
15341	0.06474960122
15342	0.06474481178
15343	0.06474096314
15344	0.06473941831
15345	0.06473535482
15346	0.06473075607
15347	0.064728126
15348	0.06472400586
15349	0.06472201194
15350	0.06472021602
15351	0.06471782066
15352	0.06471497299
15353	0.06471073433
15354	0.06470641471
15355	0.06470281127
15356	0.06469874993
15357	0.06469478289
15358	0.0646909307
15359	0.06468930057
15360	0.06468626478
15361	0.06468357787
15362	0.06467797879
15363	0.06467309322
15364	0.06466913276
15365	0.06466610706
15366	0.06466366311
15367	0.06465985386
15368	0.06465669087
15369	0.06465322253
15370	0.06465195673
15371	0.06464752038
15372	0.06464334763
15373	0.06464156023
15374	0.06463643428
15375	0.06463200256
15376	0.06462993253
15377	0.06462675279
15378	0.06462329592
15379	0.06461946144
15380	0.06461620154
15381	0.06461470435
15382	0.06461159191
15383	0.06460897558
15384	0.06460395683
15385	0.0646010045
15386	0.06459738909
15387	0.06459534241
15388	0.06459125266
15389	0.06458751479
15390	0.06458556427
15391	0.06458273349
15392	0.06457961339
15393	0.06457628131
15394	0.06457210305
15395	0.06456979929
15396	0.06456641201
15397	0.06456399563
15398	0.06456071851
15399	0.06455726319
15400	0.06455258042
15401	0.06454886702
15402	0.0645442404
15403	0.06454138543
15404	0.06453899465
15405	0.06453525289
15406	0.06453257719
15407	0.06452854519
15408	0.06452465236
15409	0.06452066293
15410	0.06451761792
15411	0.06451451377
15412	0.06451253492
15413	0.0645089598
15414	0.06450575726
15415	0.06450372113
15416	0.06450099327
15417	0.06449590441
15418	0.0644918567
15419	0.06448931713
15420	0.0644866763
15421	0.06448338732
15422	0.06447890407
15423	0.06447339273
15424	0.06446979814
15425	0.06446514964
15426	0.06446040991
15427	0.06445520159
15428	0.06445339356
15429	0.06444932806
15430	0.06444321264
15431	0.0644398685
15432	0.06443561521
15433	0.06443291126
15434	0.06443015115
15435	0.06442677707
15436	0.06442341964
15437	0.06441910944
15438	0.06441595021
15439	0.06441216759
15440	0.06440955794
15441	0.06440534755
15442	0.06439972898
15443	0.06439508284
15444	0.06439188725
15445	0.06438824551
15446	0.06438536421
15447	0.0643814487
15448	0.06437834332
15449	0.06437588213
15450	0.06437175385
15451	0.06436851913
15452	0.06436551456
15453	0.06436364592
15454	0.06435872093
15455	0.06435570934
15456	0.06435007626
15457	0.06434630266
15458	0.06434235382
15459	0.06433939916
15460	0.06433776186
15461	0.06433535608
15462	0.06433174268
15463	0.06432785973
15464	0.06432429408
15465	0.06431952804
15466	0.0643166133
15467	0.0643131286
15468	0.06430941058
15469	0.06430720731
15470	0.06430377892
15471	0.06429901507
15472	0.06429640354
15473	0.06429184951
15474	0.06428836226
15475	0.06428494758
15476	0.06428269012
15477	0.06428030449
15478	0.06427731138
15479	0.06427589127
15480	0.06427281369
15481	0.06426911083
15482	0.06426392374
15483	0.06425907971
15484	0.06425658007
15485	0.06425360333
15486	0.06424937007
15487	0.06424583395
15488	0.06424173708
15489	0.06423701406
15490	0.06423406669
15491	0.06423104704
15492	0.06422821391
15493	0.06422363946
15494	0.06421896163
15495	0.06421236998
15496	0.06420982942
15497	0.0642068962
15498	0.06420245072
15499	0.06419946202
15500	0.06419723203
15501	0.06419434759
15502	0.06419015245
15503	0.0641864519
15504	0.06418261118
15505	0.06418016043
15506	0.06417855278
15507	0.06417690175
15508	0.06417373349
15509	0.06416821367
15510	0.06416133621
15511	0.06415845821
15512	0.06415452928
15513	0.06415111906
15514	0.0641471888
15515	0.06414302275
15516	0.06413727317
15517	0.06413350877
15518	0.06413068232
15519	0.06412752762
15520	0.06412549292
15521	0.06411971361
15522	0.06411571431
15523	0.06411345557
15524	0.06411120162
15525	0.06410795259
15526	0.0641045938
15527	0.06410102135
15528	0.06409785485
15529	0.06409599085
15530	0.06409255946
15531	0.06408953035
15532	0.06408572038
15533	0.06408320652
15534	0.06408074596
15535	0.06407819956
15536	0.0640750923
15537	0.06407072118
15538	0.06406794922
15539	0.06406517065
15540	0.06406287471
15541	0.0640584316
15542	0.06405559164
15543	0.06405186645
15544	0.06404997864
15545	0.0640468999
15546	0.06404167464
15547	0.06403918019
15548	0.06403406911
15549	0.06403184144
15550	0.06402808515
15551	0.06402494899
15552	0.06401910883
15553	0.0640167682
15554	0.06401231185
15555	0.06400975339
15556	0.06400600392
15557	0.06400103376
15558	0.06399932115
15559	0.06399519858
15560	0.06399177985
15561	0.06398674417
15562	0.06398338641
15563	0.06397946585
15564	0.06397596856
15565	0.06397209049
15566	0.06396986197
15567	0.06396572494
15568	0.06396241678
15569	0.06395559551
15570	0.0639529826
15571	0.06394926526
15572	0.06394475957
15573	0.06394091556
15574	0.06393729364
15575	0.06393396157
15576	0.06393027014
15577	0.06392598092
15578	0.0639227614
15579	0.06391966247
15580	0.06391597951
15581	0.0639121115
15582	0.06391013856
15583	0.06390778022
15584	0.06390453839
15585	0.06389856686
15586	0.06389462104
15587	0.06389130479
15588	0.06388677985
15589	0.06388466197
15590	0.06388108186
15591	0.06387699931
15592	0.06387362543
15593	0.06387160673
15594	0.06386825745
15595	0.06386571238
15596	0.06386238876
15597	0.0638598519
15598	0.06385729792
15599	0.06385446699
15600	0.06384997187
15601	0.06384735666
15602	0.06384521202
15603	0.06384122436
15604	0.06384008533
15605	0.06383629194
15606	0.06383252803
15607	0.0638307793
15608	0.06382740587
15609	0.06382459039
15610	0.06382221238
15611	0.06381957799
15612	0.06381670448
15613	0.06381379271
15614	0.06380995509
15615	0.06380626589
15616	0.06380406365
15617	0.06380228503
15618	0.06379622246
15619	0.06379255053
15620	0.06378790623
15621	0.06378521782
15622	0.06378186459
15623	0.06377842262
15624	0.06377468168
15625	0.0637700416
15626	0.06376731448
15627	0.06376400708
15628	0.06376158036
15629	0.06375916609
15630	0.06375641987
15631	0.06375457224
15632	0.06375176256
15633	0.06374828586
15634	0.06374405671
15635	0.06374015386
15636	0.06373678771
15637	0.06373251567
15638	0.06372767368
15639	0.06372466991
15640	0.06372153365
15641	0.0637175989
15642	0.06371440098
15643	0.06371129932
15644	0.06370831203
15645	0.06370598596
15646	0.06370170218
15647	0.0636980251
15648	0.06369540174
15649	0.06369220106
15650	0.06368876872
15651	0.06368527835
15652	0.06367900308
15653	0.06367394639
15654	0.06367150989
15655	0.06366804246
15656	0.06366554783
15657	0.06366210838
15658	0.06365847416
15659	0.06365521349
15660	0.0636531075
15661	0.06365051929
15662	0.06364824032
15663	0.06364559282
15664	0.06363971781
15665	0.06363607217
15666	0.06363080367
15667	0.06362714375
15668	0.06362481267
15669	0.06362198514
15670	0.0636175045
15671	0.06361498902
15672	0.06361248369
15673	0.06360999923
15674	0.06360661932
15675	0.06360258387
15676	0.06359663007
15677	0.06359344462
15678	0.06359069745
15679	0.06358703849
15680	0.06358411136
15681	0.06358056339
15682	0.06357858656
15683	0.06357553355
15684	0.06357114868
15685	0.0635688705
15686	0.06356529121
15687	0.06356159192
15688	0.06355701951
15689	0.063554203
15690	0.06355003607
15691	0.06354620753
15692	0.06354137204
15693	0.06353731433
15694	0.0635341397
15695	0.06353262428
15696	0.06352845357
15697	0.06352570561
15698	0.06352260308
15699	0.06352070881
15700	0.06351810223
15701	0.06351539918
15702	0.0635111883
15703	0.06350973527
15704	0.06350571541
15705	0.06349975087
15706	0.06349557617
15707	0.06349257146
15708	0.0634904632
15709	0.06348747726
15710	0.06348223779
15711	0.06347925154
15712	0.06347551276
15713	0.06347310627
15714	0.06346793612
15715	0.06346305342
15716	0.06345938922
15717	0.06345601029
15718	0.06345155457
15719	0.06344659981
15720	0.0634431493
15721	0.06343952183
15722	0.06343586274
15723	0.06343294226
15724	0.06342914085
15725	0.06342705539
15726	0.06342419759
15727	0.0634195998
15728	0.06341663803
15729	0.06341095746
15730	0.06340679517
15731	0.06340373395
15732	0.06340079055
15733	0.06339934172
15734	0.06339628397
15735	0.0633923087
15736	0.06339141806
15737	0.06338813163
15738	0.06338536137
15739	0.06338367327
15740	0.06338152439
15741	0.06337837555
15742	0.0633754619
15743	0.06337104036
15744	0.06336696877
15745	0.0633646396
15746	0.06336227886
15747	0.06335950204
15748	0.06335507803
15749	0.06335074729
15750	0.06334736186
15751	0.06334422098
15752	0.06334094521
15753	0.06333785376
15754	0.06333591596
15755	0.06333272356
15756	0.0633247163
15757	0.06332059671
15758	0.06331739224
15759	0.06331518803
15760	0.06331353018
15761	0.06331065795
15762	0.06330864364
15763	0.0633021137
15764	0.06329857898
15765	0.06329479815
15766	0.06329206337
15767	0.06328862183
15768	0.0632849336
15769	0.06328215288
15770	0.06327891421
15771	0.06327725659
15772	0.06327333129
15773	0.06326814786
15774	0.06326259369
15775	0.06326031158
15776	0.06325664438
15777	0.06325350769
15778	0.06324857324
15779	0.06324415581
15780	0.06324143387
15781	0.06323948605
15782	0.06323666709
15783	0.06323464327
15784	0.06323029697
15785	0.063229148
15786	0.06322678455
15787	0.06322212726
15788	0.06321959255
15789	0.06321584772
15790	0.06321222644
15791	0.06320951497
15792	0.06320659845
15793	0.06320376529
15794	0.06320023082
15795	0.06319657672
15796	0.0631940363
15797	0.0631913143
15798	0.06318852105
15799	0.06318465229
15800	0.0631801849
15801	0.06317645328
15802	0.06317441059
15803	0.06317012866
15804	0.06316762213
15805	0.06316614078
15806	0.06316243642
15807	0.06315926149
15808	0.06315692094
15809	0.06315527742
15810	0.06315284764
15811	0.06314867163
15812	0.06314626306
15813	0.06314151942
15814	0.06313838367
15815	0.06313395258
15816	0.06313066932
15817	0.06312818685
15818	0.0631253806
15819	0.0631232144
15820	0.06311591109
15821	0.06311213627
15822	0.06310878758
15823	0.06310655021
15824	0.06310387333
15825	0.06310066674
15826	0.06309731978
15827	0.06309317897
15828	0.06309108402
15829	0.06308546658
15830	0.0630818091
15831	0.06307723346
15832	0.06307368719
15833	0.06306987572
15834	0.06306544889
15835	0.06306162994
15836	0.06305967246
15837	0.06305499706
15838	0.06305170283
15839	0.06304941757
15840	0.06304616538
15841	0.06304178886
15842	0.06303803685
15843	0.06303494177
15844	0.06303129264
15845	0.0630291691
15846	0.06302518381
15847	0.06302272854
15848	0.06302009825
15849	0.06301731701
15850	0.06301231641
15851	0.06300943427
15852	0.0630074109
15853	0.06300528647
15854	0.06300178423
15855	0.062996417
15856	0.06299234043
15857	0.0629869147
15858	0.06298249057
15859	0.06297813522
15860	0.06297355423
15861	0.06296968879
15862	0.06296637824
15863	0.06296260997
15864	0.06295819248
15865	0.06295400918
15866	0.0629507393
15867	0.06294668177
15868	0.06294378057
15869	0.06294063658
15870	0.06293707141
15871	0.06293350443
15872	0.06293229807
15873	0.06292881123
15874	0.06292341269
15875	0.06291639689
15876	0.06291393793
15877	0.06291173265
15878	0.06290882315
15879	0.06290343013
15880	0.06290021013
15881	0.06289571682
15882	0.0628917621
15883	0.06288862035
15884	0.06288443319
15885	0.06287983662
15886	0.06287744919
15887	0.06287297508
15888	0.062869178
15889	0.06286601246
15890	0.06286112182
15891	0.06285526383
15892	0.06285174244
15893	0.06284832282
15894	0.06284357139
15895	0.06284089354
15896	0.06283771132
15897	0.06283422377
15898	0.06283176319
15899	0.06282866041
15900	0.06282598528
15901	0.06282233156
15902	0.06281860639
15903	0.06281315553
15904	0.06280768251
15905	0.06280501728
15906	0.06280288737
15907	0.06279777042
15908	0.0627947209
15909	0.06279241848
15910	0.0627893389
15911	0.06278550871
15912	0.06278385805
15913	0.0627808059
15914	0.06277863934
15915	0.06277546804
15916	0.06277196523
15917	0.06276825213
15918	0.06276546494
15919	0.06276253014
15920	0.06275555586
15921	0.06275056041
15922	0.06274819721
15923	0.06274581792
15924	0.06274225078
15925	0.06274023367
15926	0.06273780234
15927	0.06273338449
15928	0.06273075976
15929	0.06272730463
15930	0.06272438542
15931	0.062721034
15932	0.0627178534
15933	0.06271498876
15934	0.06271209293
15935	0.06271000881
15936	0.06270786798
15937	0.06270442462
15938	0.0627008769
15939	0.06269885484
15940	0.06269473568
15941	0.06268995126
15942	0.06268745419
15943	0.06268312194
15944	0.06268040799
15945	0.06267801242
15946	0.06267435147
15947	0.06266839381
15948	0.062665298
15949	0.06266261258
15950	0.06265872905
15951	0.06265522467
15952	0.0626507106
15953	0.06264822166
15954	0.06264255972
15955	0.06263956936
15956	0.06263449161
15957	0.06263058333
15958	0.06262874737
15959	0.06262583415
15960	0.0626235983
15961	0.06261985991
15962	0.06261804331
15963	0.0626163302
15964	0.06261274824
15965	0.06260708063
15966	0.06260386817
15967	0.06259909339
15968	0.06259664085
15969	0.06259246418
15970	0.06259010926
15971	0.06258718286
15972	0.06258461764
15973	0.06258156827
15974	0.06257957495
15975	0.0625742713
15976	0.06257037724
15977	0.0625673232
15978	0.06256163922
15979	0.06255737476
15980	0.06255562903
15981	0.06255223355
15982	0.06254792023
15983	0.06254368591
15984	0.06254028483
15985	0.0625370248
15986	0.06253307888
15987	0.06252917524
15988	0.06252447118
15989	0.06252053345
15990	0.06251658275
15991	0.06251501167
15992	0.06251035674
15993	0.06250595277
15994	0.06250272105
15995	0.06249972063
15996	0.06249612035
15997	0.06249204402
15998	0.0624873342
15999	0.06248322826
16000	0.06248101074
16001	0.06247791035
16002	0.06247427966
16003	0.06247165747
16004	0.06246753855
16005	0.06246436519
16006	0.0624621392
16007	0.06245868619
16008	0.06245604699
16009	0.06245228485
16010	0.06244741306
16011	0.06244359979
16012	0.0624399471
16013	0.06243436148
16014	0.06242993027
16015	0.0624246872
16016	0.06242196504
16017	0.06241807856
16018	0.06241403343
16019	0.06240910153
16020	0.0624044993
16021	0.06240097571
16022	0.06239892805
16023	0.06239507381
16024	0.06239217327
16025	0.06239047887
16026	0.06238828132
16027	0.06238390116
16028	0.06237984594
16029	0.06237738429
16030	0.06237401883
16031	0.06237037556
16032	0.06236751229
16033	0.06235919593
16034	0.06235673807
16035	0.06235176001
16036	0.06234781759
16037	0.06234442372
16038	0.06234271205
16039	0.06233724718
16040	0.06233379471
16041	0.06232727312
16042	0.06232357209
16043	0.06232007913
16044	0.06231609563
16045	0.06231267951
16046	0.06230891228
16047	0.06230291458
16048	0.06229855767
16049	0.06229524728
16050	0.06229199346
16051	0.06228703087
16052	0.06228387546
16053	0.06228037276
16054	0.06227841643
16055	0.06227549639
16056	0.06227230972
16057	0.06226821379
16058	0.06226335195
16059	0.06225930214
16060	0.06225575552
16061	0.06225265443
16062	0.06224845362
16063	0.06224712183
16064	0.06224437297
16065	0.06224121782
16066	0.0622377145
16067	0.06223441903
16068	0.0622317839
16069	0.06222957555
16070	0.06222546069
16071	0.06222105626
16072	0.0622170172
16073	0.06221306165
16074	0.06220870183
16075	0.06220529056
16076	0.06220137049
16077	0.06219711354
16078	0.06219560895
16079	0.06219187157
16080	0.06218793368
16081	0.06218252257
16082	0.06218052412
16083	0.06217719593
16084	0.06217590126
16085	0.06217386429
16086	0.06217042432
16087	0.06216766195
16088	0.06216465572
16089	0.06216096375
16090	0.06215832435
16091	0.06215138696
16092	0.0621482816
16093	0.06214543697
16094	0.06214104624
16095	0.06213655494
16096	0.06213465824
16097	0.06212973604
16098	0.06212595738
16099	0.06212250226
16100	0.06211932777
16101	0.06211628867
16102	0.0621138888
16103	0.06210983083
16104	0.06210647464
16105	0.06210430786
16106	0.06209618546
16107	0.06209368926
16108	0.06208988913
16109	0.06208760299
16110	0.06208372292
16111	0.06208066943
16112	0.06207756983
16113	0.06207579731
16114	0.06207187057
16115	0.06206872693
16116	0.06206604401
16117	0.06206073396
16118	0.06205744934
16119	0.0620534839
16120	0.06205057109
16121	0.0620460284
16122	0.06204258456
16123	0.06203988864
16124	0.06203470734
16125	0.06203136908
16126	0.06202740139
16127	0.06202484723
16128	0.06202158359
16129	0.06201920856
16130	0.06201601651
16131	0.06201301368
16132	0.06200901103
16133	0.0620054219
16134	0.06200261098
16135	0.06200008973
16136	0.06199721196
16137	0.0619944768
16138	0.06199254524
16139	0.06199057884
16140	0.06198717398
16141	0.06198495077
16142	0.06198208963
16143	0.06197876121
16144	0.06197490835
16145	0.06197082794
16146	0.06196825324
16147	0.06196204152
16148	0.06195869493
16149	0.06195454202
16150	0.06195232245
16151	0.061948751
16152	0.06194466673
16153	0.06194060695
16154	0.06193866914
16155	0.06193637182
16156	0.06193323184
16157	0.06192891906
16158	0.06192611153
16159	0.06192223416
16160	0.06192070032
16161	0.06191592132
16162	0.06191307574
16163	0.06191066809
16164	0.06190713842
16165	0.06190351314
16166	0.0619001585
16167	0.06189592748
16168	0.06189286161
16169	0.06188981025
16170	0.06188760831
16171	0.0618835276
16172	0.0618793412
16173	0.06187641502
16174	0.06187264436
16175	0.061869522
16176	0.06186497187
16177	0.06186034929
